Unnamed: 0,pl_name,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_locale,sy_dist,sy_disterr1,sy_disterr2,sy_dist.1,sy_disterr1.1,sy_disterr2.1,pl_nnotes
3309,Kepler-205 c,2,1,2,4,2,159.72,0.348,-0.347,159.72,0.348,-0.347,1.0
3310,Kepler-206 b,1,1,3,4,2,594.447,4.952,-4.872,594.447,4.952,-4.872,1.0
3311,Kepler-206 c,2,1,3,4,2,594.447,4.952,-4.872,594.447,4.952,-4.872,1.0
3312,Kepler-206 d,3,1,3,4,2,594.447,4.952,-4.872,594.447,4.952,-4.872,1.0
3313,Kepler-207 b,1,1,3,4,2,875.519,9.893,-9.679,875.519,9.893,-9.679,1.0
3314,Kepler-207 c,2,1,3,4,2,875.519,9.893,-9.679,875.519,9.893,-9.679,1.0
3315,Kepler-207 d,3,1,3,4,2,875.519,9.893,-9.679,875.519,9.893,-9.679,1.0
3316,Kepler-208 b,1,1,4,4,2,775.328,8.8585,-8.8585,775.328,8.8585,-8.8585,1.0
3317,Kepler-208 c,2,1,4,4,2,775.328,8.8585,-8.8585,775.328,8.8585,-8.8585,1.0
3318,Kepler-208 d,3,1,4,4,2,775.328,8.8585,-8.8585,775.328,8.8585,-8.8585,1.0
3319,Kepler-208 e,4,1,4,4,2,775.328,8.8585,-8.8585,775.328,8.8585,-8.8585,1.0
3320,Kepler-209 b,1,1,2,4,2,576.946,5.5555,-5.5555,576.946,5.5555,-5.5555,1.0
3321,Kepler-209 c,2,1,2,4,2,576.946,5.5555,-5.5555,576.946,5.5555,-5.5555,1.0
3322,Kepler-21 b,1,2,1,4,2,108.522,0.385,-0.382,108.522,0.385,-0.382,3.0
3323,Kepler-210 b,1,1,2,4,2,232.75,0.827,-0.827,232.75,0.827,-0.827,1.0
3324,Kepler-210 c,2,1,2,4,2,232.75,0.827,-0.827,232.75,0.827,-0.827,1.0
3325,Kepler-211 b,1,1,2,4,2,309.353,1.747,-1.728,309.353,1.747,-1.728,1.0
3326,Kepler-211 c,2,1,2,4,2,309.353,1.747,-1.728,309.353,1.747,-1.728,1.0
3327,Kepler-212 b,1,1,2,4,2,687.194,8.533,-8.329001,687.194,8.533,-8.329001,1.0
3328,Kepler-212 c,2,1,2,4,2,687.194,8.533,-8.329001,687.194,8.533,-8.329001,1.0
3329,Kepler-213 b,1,1,2,4,2,634.939,7.2715,-7.2715,634.939,7.2715,-7.2715,1.0
3330,Kepler-213 c,2,1,2,4,2,634.939,7.2715,-7.2715,634.939,7.2715,-7.2715,1.0
3331,Kepler-214 b,1,1,2,4,2,1208.44,22.865,-22.865,1208.44,22.865,-22.865,1.0
3332,Kepler-214 c,2,1,2,4,2,1208.44,22.865,-22.865,1208.44,22.865,-22.865,1.0
3333,Kepler-215 b,1,1,4,4,2,485.997,3.654,-3.654,485.997,3.654,-3.654,1.0
3334,Kepler-215 c,2,1,4,4,2,485.997,3.654,-3.654,485.997,3.654,-3.654,1.0
3335,Kepler-215 d,3,1,4,4,2,485.997,3.654,-3.654,485.997,3.654,-3.654,1.0
3336,Kepler-215 e,4,1,4,4,2,485.997,3.654,-3.654,485.997,3.654,-3.654,1.0
3337,Kepler-216 b,1,1,2,4,2,1187.47,21.42,-21.42,1187.47,21.42,-21.42,1.0
3338,Kepler-216 c,2,1,2,4,2,1187.47,21.42,-21.42,1187.47,21.42,-21.42,1.0
3339,Kepler-217 b,1,1,3,4,2,1104.64,16.88,-16.38,1104.64,16.88,-16.38,1.0
3340,Kepler-217 c,2,1,3,4,2,1104.64,16.88,-16.38,1104.64,16.88,-16.38,1.0
3341,Kepler-217 d,3,1,3,4,2,1104.64,16.88,-16.38,1104.64,16.88,-16.38,1.0
3342,Kepler-218 b,1,1,3,4,2,656.38,6.355,-6.355,656.38,6.355,-6.355,1.0
3343,Kepler-218 c,2,1,3,4,2,656.38,6.355,-6.355,656.38,6.355,-6.355,1.0
3344,Kepler-218 d,3,1,3,4,2,656.38,6.355,-6.355,656.38,6.355,-6.355,1.0
3345,Kepler-219 b,1,1,3,4,2,787.07,10.579,-10.579,787.07,10.579,-10.579,1.0
3346,Kepler-219 c,2,1,3,4,2,787.07,10.579,-10.579,787.07,10.579,-10.579,1.0
3347,Kepler-219 d,3,1,3,4,2,787.07,10.579,-10.579,787.07,10.579,-10.579,1.0
3348,Kepler-22 b,1,1,1,4,2,194.642,0.927,-0.918,194.642,0.927,-0.918,1.0
3349,Kepler-220 b,1,1,4,4,2,171.109,0.637,-0.633,171.109,0.637,-0.633,1.0
3350,Kepler-220 c,2,1,4,4,2,171.109,0.637,-0.633,171.109,0.637,-0.633,1.0
3351,Kepler-220 d,3,1,4,4,2,171.109,0.637,-0.633,171.109,0.637,-0.633,1.0
3352,Kepler-220 e,4,1,4,4,2,171.109,0.637,-0.633,171.109,0.637,-0.633,1.0
3353,Kepler-221 b,1,1,4,4,2,385.231,2.8335,-2.8335,385.231,2.8335,-2.8335,1.0
3354,Kepler-221 c,2,1,4,4,2,385.231,2.8335,-2.8335,385.231,2.8335,-2.8335,1.0
3355,Kepler-221 d,3,1,4,4,2,385.231,2.8335,-2.8335,385.231,2.8335,-2.8335,1.0
3356,Kepler-221 e,4,1,4,4,2,385.231,2.8335,-2.8335,385.231,2.8335,-2.8335,1.0
3357,Kepler-222 b,1,1,3,4,2,758.854,15.067,-14.501,758.854,15.067,-14.501,1.0
3358,Kepler-222 c,2,1,3,4,2,758.854,15.067,-14.501,758.854,15.067,-14.501,1.0
3359,Kepler-222 d,3,1,3,4,2,758.854,15.067,-14.501,758.854,15.067,-14.501,1.0
3360,Kepler-223 b,1,1,4,4,2,1859.71,111.045,-111.045,1859.71,111.045,-111.045,1.0
3361,Kepler-223 c,2,1,4,4,2,1859.71,111.045,-111.045,1859.71,111.045,-111.045,1.0
3362,Kepler-223 d,3,1,4,4,2,1859.71,111.045,-111.045,1859.71,111.045,-111.045,1.0
3363,Kepler-223 e,4,1,4,4,2,1859.71,111.045,-111.045,1859.71,111.045,-111.045,1.0
3364,Kepler-224 b,1,1,4,4,2,782.088,18.719,-17.879,782.088,18.719,-17.879,1.0
3365,Kepler-224 c,2,1,4,4,2,782.088,18.719,-17.879,782.088,18.719,-17.879,1.0
3366,Kepler-224 d,3,1,4,4,2,782.088,18.719,-17.879,782.088,18.719,-17.879,1.0
3367,Kepler-224 e,4,1,4,4,2,782.088,18.719,-17.879,782.088,18.719,-17.879,1.0
3368,Kepler-225 b,1,1,2,4,2,561.101,12.701,-12.16,561.101,12.701,-12.16,1.0
3369,Kepler-225 c,2,1,2,4,2,561.101,12.701,-12.16,561.101,12.701,-12.16,1.0
3370,Kepler-226 b,1,1,3,4,2,980.138,26.592,-25.244,980.138,26.592,-25.244,1.0
3371,Kepler-226 c,2,1,3,4,2,980.138,26.592,-25.244,980.138,26.592,-25.244,1.0
3372,Kepler-226 d,3,1,3,4,2,980.138,26.592,-25.244,980.138,26.592,-25.244,1.0
3373,Kepler-227 b,1,1,2,4,2,1083.06,29.67,-29.67,1083.06,29.67,-29.67,1.0
3374,Kepler-227 c,2,1,2,4,2,1083.06,29.67,-29.67,1083.06,29.67,-29.67,1.0
3375,Kepler-228 b,1,1,3,4,2,1644.61,79.32,-72.46,1644.61,79.32,-72.46,1.0
3376,Kepler-228 c,2,1,3,4,2,1644.61,79.32,-72.46,1644.61,79.32,-72.46,1.0
3377,Kepler-228 d,3,1,3,4,2,1644.61,79.32,-72.46,1644.61,79.32,-72.46,1.0
3378,Kepler-229 b,1,1,3,4,2,826.265,23.872,-22.591,826.265,23.872,-22.591,1.0
3379,Kepler-229 c,2,1,3,4,2,826.265,23.872,-22.591,826.265,23.872,-22.591,1.0
3380,Kepler-229 d,3,1,3,4,2,826.265,23.872,-22.591,826.265,23.872,-22.591,1.0
3381,Kepler-23 b,1,1,3,4,2,835.756,11.463,-11.163,835.756,11.463,-11.163,1.0
3382,Kepler-23 c,2,1,3,4,2,835.756,11.463,-11.163,835.756,11.463,-11.163,1.0
3383,Kepler-23 d,3,1,3,4,2,835.756,11.463,-11.163,835.756,11.463,-11.163,1.0
3384,Kepler-230 b,1,1,2,4,2,740.754,13.866,-13.374,740.754,13.866,-13.374,1.0
3385,Kepler-230 c,2,1,2,4,2,740.754,13.866,-13.374,740.754,13.866,-13.374,1.0
3386,Kepler-231 b,1,1,2,4,2,316.618,3.348,-3.281,316.618,3.348,-3.281,1.0
3387,Kepler-231 c,2,1,2,4,2,316.618,3.348,-3.281,316.618,3.348,-3.281,1.0
3388,Kepler-232 b,1,1,2,4,2,1349.13,48.38,-45.19,1349.13,48.38,-45.19,1.0
3389,Kepler-232 c,2,1,2,4,2,1349.13,48.38,-45.19,1349.13,48.38,-45.19,1.0
3390,Kepler-233 b,1,1,2,4,2,856.417,19.328,-18.506,856.417,19.328,-18.506,1.0
3391,Kepler-233 c,2,1,2,4,2,856.417,19.328,-18.506,856.417,19.328,-18.506,1.0
3392,Kepler-234 b,1,1,2,4,2,1733.1,94.63,-85.47,1733.1,94.63,-85.47,1.0
3393,Kepler-234 c,2,1,2,4,2,1733.1,94.63,-85.47,1733.1,94.63,-85.47,1.0
3394,Kepler-235 b,1,1,4,4,2,428.018,6.695,-6.495,428.018,6.695,-6.495,1.0
3395,Kepler-235 c,2,1,4,4,2,428.018,6.695,-6.495,428.018,6.695,-6.495,1.0
3396,Kepler-235 d,3,1,4,4,2,428.018,6.695,-6.495,428.018,6.695,-6.495,1.0
3397,Kepler-235 e,4,1,4,4,2,428.018,6.695,-6.495,428.018,6.695,-6.495,1.0
3398,Kepler-236 b,1,1,2,4,2,288.763,2.265,-2.265,288.763,2.265,-2.265,1.0
3399,Kepler-236 c,2,1,2,4,2,288.763,2.265,-2.265,288.763,2.265,-2.265,1.0
3400,Kepler-237 b,1,1,2,4,2,657.822,10.429,-10.113,657.822,10.429,-10.113,1.0
3401,Kepler-237 c,2,1,2,4,2,657.822,10.429,-10.113,657.822,10.429,-10.113,1.0
3402,Kepler-238 b,1,1,5,4,2,1798.75,75.21,-69.51,1798.75,75.21,-69.51,1.0
3403,Kepler-238 c,2,1,5,4,2,1798.75,75.21,-69.51,1798.75,75.21,-69.51,1.0
3404,Kepler-238 d,3,1,5,4,2,1798.75,75.21,-69.51,1798.75,75.21,-69.51,1.0
3405,Kepler-238 e,4,1,5,4,2,1798.75,75.21,-69.51,1798.75,75.21,-69.51,1.0
3406,Kepler-238 f,5,1,5,4,2,1798.75,75.21,-69.51,1798.75,75.21,-69.51,1.0
3407,Kepler-239 b,1,1,2,4,2,648.109,13.332,-13.332,648.109,13.332,-13.332,1.0
3408,Kepler-239 c,2,1,2,4,2,648.109,13.332,-13.332,648.109,13.332,-13.332,1.0
3409,Kepler-24 b,1,1,4,4,2,1156.81,32.08,-32.08,1156.81,32.08,-32.08,1.0
3410,Kepler-24 c,2,1,4,4,2,1156.81,32.08,-32.08,1156.81,32.08,-32.08,1.0
3411,Kepler-24 d,3,1,4,4,2,1156.81,32.08,-32.08,1156.81,32.08,-32.08,1.0
3412,Kepler-24 e,4,1,4,4,2,1156.81,32.08,-32.08,1156.81,32.08,-32.08,1.0
3413,Kepler-240 b,1,1,2,4,2,746.927,20.15,-19.136,746.927,20.15,-19.136,1.0
3414,Kepler-240 c,2,1,2,4,2,746.927,20.15,-19.136,746.927,20.15,-19.136,1.0
3415,Kepler-241 b,1,1,2,4,2,512.0,30.263,-37.658,512.0,30.263,-37.658,1.0
3416,Kepler-241 c,2,1,2,4,2,512.0,30.263,-37.658,512.0,30.263,-37.658,1.0
3417,Kepler-242 b,1,1,2,4,2,600.241,11.342,-10.936,600.241,11.342,-10.936,1.0
3418,Kepler-242 c,2,1,2,4,2,600.241,11.342,-10.936,600.241,11.342,-10.936,1.0
3419,Kepler-243 b,1,1,2,4,2,693.86,9.796,-9.532,693.86,9.796,-9.532,1.0
3420,Kepler-243 c,2,1,2,4,2,693.86,9.796,-9.532,693.86,9.796,-9.532,1.0
3421,Kepler-244 b,1,1,3,4,2,1036.49,36.26,-33.93,1036.49,36.26,-33.93,1.0
3422,Kepler-244 c,2,1,3,4,2,1036.49,36.26,-33.93,1036.49,36.26,-33.93,1.0
3423,Kepler-244 d,3,1,3,4,2,1036.49,36.26,-33.93,1036.49,36.26,-33.93,1.0
3424,Kepler-245 b,1,1,4,4,2,861.527,26.041,-24.582,861.527,26.041,-24.582,1.0
3425,Kepler-245 c,2,1,4,4,2,861.527,26.041,-24.582,861.527,26.041,-24.582,1.0
3426,Kepler-245 d,3,1,4,4,2,861.527,26.041,-24.582,861.527,26.041,-24.582,1.0
3427,Kepler-245 e,4,1,4,4,2,861.527,26.041,-24.582,861.527,26.041,-24.582,1.0
3428,Kepler-246 b,1,1,2,4,2,626.078,9.056,-8.806,626.078,9.056,-8.806,1.0
3429,Kepler-246 c,2,1,2,4,2,626.078,9.056,-8.806,626.078,9.056,-8.806,1.0
3430,Kepler-247 b,1,1,3,4,2,663.711,13.884,-13.336,663.711,13.884,-13.336,1.0
3431,Kepler-247 c,2,1,3,4,2,663.711,13.884,-13.336,663.711,13.884,-13.336,1.0
3432,Kepler-247 d,3,1,3,4,2,663.711,13.884,-13.336,663.711,13.884,-13.336,1.0
3433,Kepler-248 b,1,1,2,4,2,738.792,12.7425,-12.7425,738.792,12.7425,-12.7425,1.0
3434,Kepler-248 c,2,1,2,4,2,738.792,12.7425,-12.7425,738.792,12.7425,-12.7425,1.0
3435,Kepler-249 b,1,1,3,4,2,190.401,1.2195,-1.2195,190.401,1.2195,-1.2195,1.0
3436,Kepler-249 c,2,1,3,4,2,190.401,1.2195,-1.2195,190.401,1.2195,-1.2195,1.0
3437,Kepler-249 d,3,1,3,4,2,190.401,1.2195,-1.2195,190.401,1.2195,-1.2195,1.0
3438,Kepler-25 b,1,2,3,4,2,243.249,1.414,-1.397,243.249,1.414,-1.397,2.0
3439,Kepler-25 c,2,2,3,4,2,243.249,1.414,-1.397,243.249,1.414,-1.397,2.0
3440,Kepler-25 d,3,2,3,1,1,243.249,1.414,-1.397,243.249,1.414,-1.397,1.0
3441,Kepler-250 b,1,1,3,4,2,760.585,16.92,-16.211,760.585,16.92,-16.211,1.0
3442,Kepler-250 c,2,1,3,4,2,760.585,16.92,-16.211,760.585,16.92,-16.211,1.0
3443,Kepler-250 d,3,1,3,4,2,760.585,16.92,-16.211,760.585,16.92,-16.211,1.0
3444,Kepler-251 b,1,1,4,4,2,924.625,27.219,-25.73,924.625,27.219,-25.73,1.0
3445,Kepler-251 c,2,1,4,4,2,924.625,27.219,-25.73,924.625,27.219,-25.73,1.0
3446,Kepler-251 d,3,1,4,4,2,924.625,27.219,-25.73,924.625,27.219,-25.73,1.0
3447,Kepler-251 e,4,1,4,4,2,924.625,27.219,-25.73,924.625,27.219,-25.73,1.0
3448,Kepler-252 b,1,1,2,4,2,379.424,3.512,-3.45,379.424,3.512,-3.45,1.0
3449,Kepler-252 c,2,1,2,4,2,379.424,3.512,-3.45,379.424,3.512,-3.45,1.0
3450,Kepler-253 b,1,1,3,4,2,838.595,20.317,-19.394,838.595,20.317,-19.394,1.0
3451,Kepler-253 c,2,1,3,4,2,838.595,20.317,-19.394,838.595,20.317,-19.394,1.0
3452,Kepler-253 d,3,1,3,4,2,838.595,20.317,-19.394,838.595,20.317,-19.394,1.0
3453,Kepler-254 b,1,1,3,4,2,1389.48,75.41,-68.16,1389.48,75.41,-68.16,1.0
3454,Kepler-254 c,2,1,3,4,2,1389.48,75.41,-68.16,1389.48,75.41,-68.16,1.0
3455,Kepler-254 d,3,1,3,4,2,1389.48,75.41,-68.16,1389.48,75.41,-68.16,1.0
3456,Kepler-255 b,1,1,3,4,2,1052.53,31.055,-31.055,1052.53,31.055,-31.055,1.0
3457,Kepler-255 c,2,1,3,4,2,1052.53,31.055,-31.055,1052.53,31.055,-31.055,1.0
3458,Kepler-255 d,3,1,3,4,2,1052.53,31.055,-31.055,1052.53,31.055,-31.055,1.0
3459,Kepler-256 b,1,1,4,4,2,1026.43,24.19,-23.11,1026.43,24.19,-23.11,1.0
3460,Kepler-256 c,2,1,4,4,2,1026.43,24.19,-23.11,1026.43,24.19,-23.11,1.0
3461,Kepler-256 d,3,1,4,4,2,1026.43,24.19,-23.11,1026.43,24.19,-23.11,1.0
3462,Kepler-256 e,4,1,4,4,2,1026.43,24.19,-23.11,1026.43,24.19,-23.11,1.0
3463,Kepler-257 b,1,1,3,4,2,780.256,17.54,-16.799,780.256,17.54,-16.799,1.0
3464,Kepler-257 c,2,1,3,4,2,780.256,17.54,-16.799,780.256,17.54,-16.799,1.0
3465,Kepler-257 d,3,1,3,4,2,780.256,17.54,-16.799,780.256,17.54,-16.799,1.0
3466,Kepler-258 b,1,1,2,4,2,575.988,8.1805,-8.1805,575.988,8.1805,-8.1805,1.0
3467,Kepler-258 c,2,1,2,4,2,575.988,8.1805,-8.1805,575.988,8.1805,-8.1805,1.0
3468,Kepler-259 b,1,1,2,4,2,1002.14,26.33,-25.046,1002.14,26.33,-25.046,1.0
3469,Kepler-259 c,2,1,2,4,2,1002.14,26.33,-25.046,1002.14,26.33,-25.046,1.0
3470,Kepler-26 b,1,1,4,4,2,335.307,3.0565,-3.0565,335.307,3.0565,-3.0565,2.0
3471,Kepler-26 c,2,1,4,4,2,335.307,3.0565,-3.0565,335.307,3.0565,-3.0565,2.0
3472,Kepler-26 d,3,1,4,4,2,335.307,3.0565,-3.0565,335.307,3.0565,-3.0565,1.0
3473,Kepler-26 e,4,1,4,4,2,335.307,3.0565,-3.0565,335.307,3.0565,-3.0565,1.0
3474,Kepler-260 b,1,1,2,4,2,627.365,7.2615,-7.2615,627.365,7.2615,-7.2615,1.0
3475,Kepler-260 c,2,1,2,4,2,627.365,7.2615,-7.2615,627.365,7.2615,-7.2615,1.0
3476,Kepler-261 b,1,1,2,4,2,317.499,1.756,-1.737,317.499,1.756,-1.737,1.0
3477,Kepler-261 c,2,1,2,4,2,317.499,1.756,-1.737,317.499,1.756,-1.737,1.0
3478,Kepler-262 b,1,1,2,4,2,613.129,7.599,-7.599,613.129,7.599,-7.599,1.0
3479,Kepler-262 c,2,1,2,4,2,613.129,7.599,-7.599,613.129,7.599,-7.599,1.0
3480,Kepler-263 b,1,1,2,4,2,754.747,16.038,-16.038,754.747,16.038,-16.038,1.0
3481,Kepler-263 c,2,1,2,4,2,754.747,16.038,-16.038,754.747,16.038,-16.038,1.0
3482,Kepler-264 b,1,1,2,4,2,942.173,18.079,-17.423,942.173,18.079,-17.423,1.0
3483,Kepler-264 c,2,1,2,4,2,942.173,18.079,-17.423,942.173,18.079,-17.423,1.0
3484,Kepler-265 b,1,1,4,4,2,1280.25,47.9,-44.62,1280.25,47.9,-44.62,1.0
3485,Kepler-265 c,2,1,4,4,2,1280.25,47.9,-44.62,1280.25,47.9,-44.62,1.0
3486,Kepler-265 d,3,1,4,4,2,1280.25,47.9,-44.62,1280.25,47.9,-44.62,1.0
3487,Kepler-265 e,4,1,4,4,2,1280.25,47.9,-44.62,1280.25,47.9,-44.62,1.0
3488,Kepler-266 b,1,1,2,4,2,1370.79,56.78,-52.52,1370.79,56.78,-52.52,1.0
3489,Kepler-266 c,2,1,2,4,2,1370.79,56.78,-52.52,1370.79,56.78,-52.52,1.0
3490,Kepler-267 b,1,1,3,4,2,264.993,2.4925,-2.4925,264.993,2.4925,-2.4925,1.0
3491,Kepler-267 c,2,1,3,4,2,264.993,2.4925,-2.4925,264.993,2.4925,-2.4925,1.0
3492,Kepler-267 d,3,1,3,4,2,264.993,2.4925,-2.4925,264.993,2.4925,-2.4925,1.0
3493,Kepler-268 b,1,1,2,4,2,851.87,11.63,-11.63,851.87,11.63,-11.63,1.0
3494,Kepler-268 c,2,1,2,4,2,851.87,11.63,-11.63,851.87,11.63,-11.63,1.0
3495,Kepler-269 b,1,1,2,4,2,2257.32,190.15,-163.35,2257.32,190.15,-163.35,1.0
3496,Kepler-269 c,2,1,2,4,2,2257.32,190.15,-163.35,2257.32,190.15,-163.35,1.0
3497,Kepler-27 b,1,1,3,4,2,1044.36,39.645,-39.645,1044.36,39.645,-39.645,1.0
3498,Kepler-27 c,2,1,3,4,2,1044.36,39.645,-39.645,1044.36,39.645,-39.645,1.0
3499,Kepler-27 d,3,1,3,4,2,1044.36,39.645,-39.645,1044.36,39.645,-39.645,0.0
3500,Kepler-270 b,1,1,2,4,2,948.781,13.019,-12.677,948.781,13.019,-12.677,1.0
3501,Kepler-270 c,2,1,2,4,2,948.781,13.019,-12.677,948.781,13.019,-12.677,1.0
3502,Kepler-271 b,1,1,3,4,2,404.542,3.848,-3.777,404.542,3.848,-3.777,1.0
3503,Kepler-271 c,2,1,3,4,2,404.542,3.848,-3.777,404.542,3.848,-3.777,1.0
3504,Kepler-271 d,3,1,3,4,2,404.542,3.848,-3.777,404.542,3.848,-3.777,1.0
3505,Kepler-272 b,1,1,3,4,2,889.608,13.909,-13.909,889.608,13.909,-13.909,1.0
3506,Kepler-272 c,2,1,3,4,2,889.608,13.909,-13.909,889.608,13.909,-13.909,1.0
3507,Kepler-272 d,3,1,3,4,2,889.608,13.909,-13.909,889.608,13.909,-13.909,1.0
3508,Kepler-273 b,1,1,2,4,2,713.964,11.293,-10.952,713.964,11.293,-10.952,1.0
3509,Kepler-273 c,2,1,2,4,2,713.964,11.293,-10.952,713.964,11.293,-10.952,1.0
3510,Kepler-274 b,1,1,2,4,2,1333.62,42.77,-42.77,1333.62,42.77,-42.77,1.0
3511,Kepler-274 c,2,1,2,4,2,1333.62,42.77,-42.77,1333.62,42.77,-42.77,1.0
3512,Kepler-275 b,1,1,3,4,2,2034.25,140.82,-124.0,2034.25,140.82,-124.0,1.0
3513,Kepler-275 c,2,1,3,4,2,2034.25,140.82,-124.0,2034.25,140.82,-124.0,1.0
3514,Kepler-275 d,3,1,3,4,2,2034.25,140.82,-124.0,2034.25,140.82,-124.0,1.0
3515,Kepler-276 b,1,1,3,4,2,1144.86,46.15,-42.76,1144.86,46.15,-42.76,1.0
3516,Kepler-276 c,2,1,3,4,2,1144.86,46.15,-42.76,1144.86,46.15,-42.76,1.0
3517,Kepler-276 d,3,1,3,4,2,1144.86,46.15,-42.76,1144.86,46.15,-42.76,1.0
3518,Kepler-277 b,1,1,2,4,2,976.643,15.738,-15.254,976.643,15.738,-15.254,1.0
3519,Kepler-277 c,2,1,2,4,2,976.643,15.738,-15.254,976.643,15.738,-15.254,1.0
3520,Kepler-278 b,1,1,2,4,2,443.03,6.2675,-6.2675,443.03,6.2675,-6.2675,1.0
3521,Kepler-278 c,2,1,2,4,2,443.03,6.2675,-6.2675,443.03,6.2675,-6.2675,1.0
3522,Kepler-279 b,1,1,3,4,2,1037.4,21.55,-21.55,1037.4,21.55,-21.55,1.0
3523,Kepler-279 c,2,1,3,4,2,1037.4,21.55,-21.55,1037.4,21.55,-21.55,1.0
3524,Kepler-279 d,3,1,3,4,2,1037.4,21.55,-21.55,1037.4,21.55,-21.55,1.0
3525,Kepler-28 b,1,1,2,4,2,438.359,4.6705,-4.6705,438.359,4.6705,-4.6705,1.0
3526,Kepler-28 c,2,1,2,4,2,438.359,4.6705,-4.6705,438.359,4.6705,-4.6705,1.0
3527,Kepler-280 b,1,1,2,4,2,780.361,11.302,-11.302,780.361,11.302,-11.302,1.0
3528,Kepler-280 c,2,1,2,4,2,780.361,11.302,-11.302,780.361,11.302,-11.302,1.0
3529,Kepler-281 b,1,1,3,4,2,1745.45,104.77,-93.73,1745.45,104.77,-93.73,1.0
3530,Kepler-281 c,2,1,3,4,2,1745.45,104.77,-93.73,1745.45,104.77,-93.73,1.0
3531,Kepler-281 d,3,1,3,4,2,1745.45,104.77,-93.73,1745.45,104.77,-93.73,0.0
3532,Kepler-282 b,1,1,4,4,2,1337.61,44.61,-41.87,1337.61,44.61,-41.87,1.0
3533,Kepler-282 c,2,1,4,4,2,1337.61,44.61,-41.87,1337.61,44.61,-41.87,1.0
3534,Kepler-282 d,3,1,4,4,2,1337.61,44.61,-41.87,1337.61,44.61,-41.87,1.0
3535,Kepler-282 e,4,1,4,4,2,1337.61,44.61,-41.87,1337.61,44.61,-41.87,1.0
3536,Kepler-283 b,1,1,2,4,2,468.094,7.94,-7.684,468.094,7.94,-7.684,1.0
3537,Kepler-283 c,2,1,2,4,2,468.094,7.94,-7.684,468.094,7.94,-7.684,1.0
3538,Kepler-284 b,1,1,2,4,2,1031.95,33.35,-31.36,1031.95,33.35,-31.36,1.0
3539,Kepler-284 c,2,1,2,4,2,1031.95,33.35,-31.36,1031.95,33.35,-31.36,1.0
3540,Kepler-285 b,1,1,2,4,2,824.31,16.001,-15.413,824.31,16.001,-15.413,1.0
3541,Kepler-285 c,2,1,2,4,2,824.31,16.001,-15.413,824.31,16.001,-15.413,1.0
3542,Kepler-286 b,1,1,4,4,2,1226.85,116.71,-98.41,1226.85,116.71,-98.41,1.0
3543,Kepler-286 c,2,1,4,4,2,1226.85,116.71,-98.41,1226.85,116.71,-98.41,1.0
3544,Kepler-286 d,3,1,4,4,2,1226.85,116.71,-98.41,1226.85,116.71,-98.41,1.0
3545,Kepler-286 e,4,1,4,4,2,1226.85,116.71,-98.41,1226.85,116.71,-98.41,1.0
3546,Kepler-287 b,1,1,2,4,2,835.86,15.1005,-15.1005,835.86,15.1005,-15.1005,1.0
3547,Kepler-287 c,2,1,2,4,2,835.86,15.1005,-15.1005,835.86,15.1005,-15.1005,1.0
3548,Kepler-288 b,1,1,3,4,2,1194.15,34.44,-32.59,1194.15,34.44,-32.59,1.0
3549,Kepler-288 c,2,1,3,4,2,1194.15,34.44,-32.59,1194.15,34.44,-32.59,1.0
3550,Kepler-288 d,3,1,3,4,2,1194.15,34.44,-32.59,1194.15,34.44,-32.59,1.0
3551,Kepler-289 b,1,1,3,4,2,704.438,8.809,-8.809,704.438,8.809,-8.809,1.0
3552,Kepler-289 c,2,1,3,4,2,704.438,8.809,-8.809,704.438,8.809,-8.809,2.0
3553,Kepler-289 d,3,1,3,4,2,704.438,8.809,-8.809,704.438,8.809,-8.809,1.0
3554,Kepler-29 b,1,1,2,4,2,832.532,26.3765,-26.3765,832.532,26.3765,-26.3765,1.0
3555,Kepler-29 c,2,1,2,4,2,832.532,26.3765,-26.3765,832.532,26.3765,-26.3765,1.0
3556,Kepler-290 b,1,1,3,4,2,694.627,14.518,-13.946,694.627,14.518,-13.946,1.0
3557,Kepler-290 c,2,1,3,4,2,694.627,14.518,-13.946,694.627,14.518,-13.946,1.0
3558,Kepler-290 d,3,1,3,4,2,694.627,14.518,-13.946,694.627,14.518,-13.946,0.0
3559,Kepler-291 b,1,1,2,4,2,1786.48,115.5,-102.53,1786.48,115.5,-102.53,1.0
3560,Kepler-291 c,2,1,2,4,2,1786.48,115.5,-102.53,1786.48,115.5,-102.53,1.0
3561,Kepler-292 b,1,1,5,4,2,1056.48,45.79,-42.19,1056.48,45.79,-42.19,1.0
3562,Kepler-292 c,2,1,5,4,2,1056.48,45.79,-42.19,1056.48,45.79,-42.19,1.0
3563,Kepler-292 d,3,1,5,4,2,1056.48,45.79,-42.19,1056.48,45.79,-42.19,1.0
3564,Kepler-292 e,4,1,5,4,2,1056.48,45.79,-42.19,1056.48,45.79,-42.19,1.0
3565,Kepler-292 f,5,1,5,4,2,1056.48,45.79,-42.19,1056.48,45.79,-42.19,1.0
3566,Kepler-293 b,1,1,2,4,2,974.633,23.282,-22.238,974.633,23.282,-22.238,1.0
3567,Kepler-293 c,2,1,2,4,2,974.633,23.282,-22.238,974.633,23.282,-22.238,1.0
3568,Kepler-294 b,1,1,2,4,2,1357.01,60.0,-55.2,1357.01,60.0,-55.2,1.0
