Unnamed: 0,pl_letter,sy_snum,sy_pnum,discoverymethod,disc_locale,sy_dist,sy_disterr1,sy_disterr2,sy_dist.1,sy_disterr1.1,sy_disterr2.1,pl_nnotes
3572,3,1,3,4,2,1699.19,73.32,-67.61,1699.19,73.32,-67.61,1.0
1990,1,1,1,4,2,654.549,9.472,-9.21,654.549,9.472,-9.21,1.0
4120,1,1,2,4,2,644.14,8.6285,-8.6285,644.14,8.6285,-8.6285,1.0
4821,1,1,1,7,1,3300.0,4.8765,-4.7835,3300.0,4.8765,-4.7835,16.0
5238,3,1,7,4,1,12.4298888,0.0187066,-0.0187066,12.4298888,0.0187066,-0.0187066,3.0
3600,1,1,4,4,2,434.684,5.295,-5.171,434.684,5.295,-5.171,1.0
5044,1,1,1,4,2,289.668,2.225,-2.191,289.668,2.225,-2.191,0.0
5497,1,1,1,1,1,32.6081,0.4521,-0.4521,32.6081,0.4521,-0.4521,0.0
4554,1,1,1,4,2,1162.91,37.655,-37.655,1162.91,37.655,-37.655,1.0
385,1,3,1,4,1,211.553,1.709,-1.682,211.553,1.709,-1.682,3.0
4822,1,1,1,7,1,4230.0,1510.0,-1640.0,4230.0,1510.0,-1640.0,1.0
5046,1,1,1,4,2,47.7465,0.11,-0.1095,47.7465,0.11,-0.1095,0.0
536,2,1,2,1,1,16.2817,0.0139,-0.014,16.2817,0.0139,-0.014,0.0
5154,2,1,2,4,2,61.5204,0.1022,-0.1022,61.5204,0.1022,-0.1022,0.0
4212,1,1,1,4,2,839.784,12.0185,-12.0185,839.784,12.0185,-12.0185,1.0
3507,3,1,3,4,2,889.608,13.909,-13.909,889.608,13.909,-13.909,1.0
201,2,1,3,1,1,11.9407,0.0045,-0.0045,11.9407,0.0045,-0.0045,0.0
1332,1,2,1,4,2,72.0444,0.2532,-0.2532,72.0444,0.2532,-0.2532,1.0
3502,1,1,3,4,2,404.542,3.848,-3.777,404.542,3.848,-3.777,1.0
2708,1,1,1,4,2,1380.16,45.525,-45.525,1380.16,45.525,-45.525,1.0
4021,2,1,2,4,2,1125.24,27.06,-25.85,1125.24,27.06,-25.85,0.0
1854,1,1,1,7,1,6483.0,936.0,-1026.0,6483.0,936.0,-1026.0,2.0
4938,2,1,2,4,2,68.0726,0.3639,-0.3601,68.0726,0.3639,-0.3601,0.0
2872,1,1,1,4,2,733.143,14.14,-13.624,733.143,14.14,-13.624,0.0
3030,2,1,2,4,2,636.694,49.122,-42.646,636.694,49.122,-42.646,0.0
1205,1,2,1,1,1,85.3006,0.4163,-0.4123,85.3006,0.4163,-0.4123,1.0
1645,2,1,2,4,2,109.749,0.615,-0.609,109.749,0.615,-0.609,1.0
3417,1,1,2,4,2,600.241,11.342,-10.936,600.241,11.342,-10.936,1.0
3476,1,1,2,4,2,317.499,1.756,-1.737,317.499,1.756,-1.737,1.0
2861,1,1,1,4,2,1012.48,28.889,-28.889,1012.48,28.889,-28.889,0.0
1792,1,1,1,4,1,188.404,2.182,-2.132,188.404,2.182,-2.132,0.0
3797,1,1,2,4,2,1238.81,54.45,-50.12,1238.81,54.45,-50.12,1.0
3368,1,1,2,4,2,561.101,12.701,-12.16,561.101,12.701,-12.16,1.0
3367,4,1,4,4,2,782.088,18.719,-17.879,782.088,18.719,-17.879,1.0
3533,2,1,4,4,2,1337.61,44.61,-41.87,1337.61,44.61,-41.87,1.0
4851,1,1,1,7,1,5650.0,750.0,-750.0,5650.0,750.0,-750.0,4.0
3449,2,1,2,4,2,379.424,3.512,-3.45,379.424,3.512,-3.45,1.0
603,1,1,1,1,1,47.874,0.2448,-0.2423,47.874,0.2448,-0.2423,0.0
3056,1,1,1,4,2,1040.1,26.41,-25.15,1040.1,26.41,-25.15,0.0
4854,1,1,1,7,1,4050.0,1780.0,-1160.0,4050.0,1780.0,-1160.0,14.0
126,4,1,4,1,1,62.5388,0.1782,-0.1773,62.5388,0.1782,-0.1773,1.0
3876,1,1,1,4,2,88.7832,0.2629,-0.2614,88.7832,0.2629,-0.2614,1.0
2935,1,1,1,4,2,1427.08,61.5,-56.72,1427.08,61.5,-56.72,0.0
4451,1,1,1,4,2,2055.77,111.04,-100.42,2055.77,111.04,-100.42,1.0
3531,3,1,3,4,2,1745.45,104.77,-93.73,1745.45,104.77,-93.73,0.0
2730,1,1,1,4,2,1384.16,51.03,-47.59,1384.16,51.03,-47.59,1.0
827,2,1,3,1,1,47.7945,0.1455,-0.1446,47.7945,0.1455,-0.1446,1.0
1639,1,1,1,4,2,91.722,0.5223,-0.5164,91.722,0.5223,-0.5164,1.0
984,4,1,4,1,2,47.2899,0.1485,-0.1475,47.2899,0.1485,-0.1475,2.0
3281,1,1,1,4,2,595.331,9.508,-9.22,595.331,9.508,-9.22,0.0
5488,1,2,1,1,1,14.1024,0.0989298,-0.0989298,14.1024,0.0989298,-0.0989298,2.0
2188,1,1,1,4,2,1306.53,53.12,-53.12,1306.53,53.12,-53.12,1.0
5103,1,1,1,4,2,393.443,6.457,-6.256,393.443,6.457,-6.256,0.0
2443,1,1,1,4,2,1056.9,4.8765,-4.7835,1056.9,4.8765,-4.7835,1.0
362,1,1,1,4,1,515.458,16.696,-15.697,515.458,16.696,-15.697,0.0
2349,1,1,1,4,2,1551.54,58.24,-58.24,1551.54,58.24,-58.24,1.0
345,1,1,1,4,1,249.325,2.804,-2.744,249.325,2.804,-2.744,1.0
814,2,1,2,1,1,41.8316,0.0499,-0.0498,41.8316,0.0499,-0.0498,0.0
3205,1,1,1,4,2,905.069,16.101,-15.558,905.069,16.101,-15.558,0.0
4591,1,1,2,4,2,1001.68,26.32,-25.037,1001.68,26.32,-25.037,1.0
5295,2,1,2,10,2,216.526,0.936,-0.928,216.526,0.936,-0.928,0.0
3325,1,1,2,4,2,309.353,1.747,-1.728,309.353,1.747,-1.728,1.0
4106,1,1,3,4,2,912.994,23.5465,-23.5465,912.994,23.5465,-23.5465,1.0
2116,2,1,2,4,2,513.206,4.227,-4.227,513.206,4.227,-4.227,1.0
1834,1,1,1,7,1,7100.0,800.0,-2400.0,7100.0,800.0,-2400.0,7.0
793,1,1,1,1,1,65.6668,0.1125,-0.112,65.6668,0.1125,-0.112,0.0
5462,1,1,1,1,1,9.58341,0.00485,-0.00485,9.58341,0.00485,-0.00485,0.0
2674,1,1,1,4,2,966.801,18.584,-17.907,966.801,18.584,-17.907,1.0
94,1,1,2,4,2,844.061,24.171,-22.883,844.061,24.171,-22.883,1.0
4225,1,1,1,4,2,781.582,8.592,-8.411,781.582,8.592,-8.411,1.0
3756,2,1,3,4,2,1443.21,81.51,-73.38,1443.21,81.51,-73.38,1.0
2891,1,1,1,4,2,1506.36,71.83,-65.68,1506.36,71.83,-65.68,0.0
2371,3,1,3,4,2,866.331,13.474,-13.074,866.331,13.474,-13.074,0.0
4740,1,1,1,7,1,6720.0,590.0,-590.0,6720.0,590.0,-590.0,2.0
4898,3,1,3,11,1,600.0,100.0,-100.0,600.0,100.0,-100.0,1.0
3228,1,1,1,4,2,449.351,5.668,-5.53,449.351,5.668,-5.53,0.0
2853,1,2,4,4,2,341.908,1.973,-1.973,341.908,1.973,-1.973,2.0
2912,1,1,1,4,2,295.293,2.248,-2.215,295.293,2.248,-2.215,0.0
1865,1,1,1,7,1,7200.0,700.0,-1400.0,7200.0,700.0,-1400.0,1.0
1857,1,1,1,7,1,967.0,308.0,-212.0,967.0,308.0,-212.0,13.0
2645,1,1,1,4,2,162.0,5.797,-15.914,162.0,5.797,-15.914,1.0
2243,1,1,1,4,2,1347.71,60.63,-55.71,1347.71,60.63,-55.71,1.0
2336,1,1,1,4,2,1354.46,45.81,-42.95,1354.46,45.81,-42.95,1.0
950,1,3,1,1,1,5.03545,0.01306,-0.013,5.03545,0.01306,-0.013,4.0
3068,1,1,2,4,2,500.395,8.326,-8.063,500.395,8.326,-8.063,0.0
1120,1,1,2,1,1,50.4093,0.0729,-0.0726,50.4093,0.0729,-0.0726,0.0
2597,2,1,3,4,2,791.163,15.337,-14.776,791.163,15.337,-14.776,1.0
2204,1,1,1,4,2,459.273,4.918,-4.818,459.273,4.918,-4.818,1.0
419,1,1,1,4,1,737.668,14.203,-13.685,737.668,14.203,-13.685,0.0
922,1,1,1,1,1,108.877,0.471,-0.467,108.877,0.471,-0.467,2.0
1254,1,1,2,1,1,18.7168,0.0164,-0.0164,18.7168,0.0164,-0.0164,0.0
477,1,1,1,1,1,62.758,0.2124,-0.2111,62.758,0.2124,-0.2111,0.0
2035,2,1,2,4,2,1122.48,46.56,-43.05,1122.48,46.56,-43.05,1.0
1202,1,1,1,1,1,72.2195,0.1792,-0.1784,72.2195,0.1792,-0.1784,1.0
2626,1,1,5,4,2,891.092,17.021,-16.404,891.092,17.021,-16.404,1.0
5318,1,1,1,4,1,527.995,5.817,-5.694,527.995,5.817,-5.694,1.0
1970,2,1,5,4,2,107.796,0.22,-0.219,107.796,0.22,-0.219,1.0
3110,1,1,1,4,2,298.894,1.854,-1.831,298.894,1.854,-1.831,0.0
4018,2,1,2,4,2,250.11,1.876,-1.848,250.11,1.876,-1.848,1.0
2151,1,1,1,4,2,1140.57,32.62,-30.88,1140.57,32.62,-30.88,1.0
3687,2,2,2,4,2,324.413,2.1495,-2.1495,324.413,2.1495,-2.1495,2.0
1997,1,2,3,4,2,400.785,4.483,-4.386,400.785,4.483,-4.386,2.0
4033,1,1,2,4,2,651.999,10.462,-10.143,651.999,10.462,-10.143,1.0
5414,1,1,1,4,1,189.469,1.557,-1.533,189.469,1.557,-1.533,0.0
3054,1,1,1,4,2,897.597,30.699,-28.766,897.597,30.699,-28.766,0.0
1248,4,1,5,4,2,106.289,0.676,-0.668,106.289,0.676,-0.668,0.0
2192,1,1,1,4,2,864.699,22.9595,-22.9595,864.699,22.9595,-22.9595,1.0
2712,2,1,2,4,2,443.483,3.494,-3.494,443.483,3.494,-3.494,1.0
992,1,1,1,4,2,80.6665,0.1917,-0.1908,80.6665,0.1917,-0.1908,0.0
2190,1,1,1,4,2,1408.75,27.7,-26.67,1408.75,27.7,-26.67,1.0
3762,1,1,2,4,2,930.32,15.496,-15.496,930.32,15.496,-15.496,1.0
3597,2,1,2,4,2,1402.58,56.98,-56.98,1402.58,56.98,-56.98,1.0
1318,1,1,1,4,2,116.474,0.431,-0.427,116.474,0.431,-0.427,0.0
1863,1,1,1,7,1,4410.0,1790.0,-1930.0,4410.0,1790.0,-1930.0,0.0
2343,1,1,1,4,2,1593.7,95.37,-85.36,1593.7,95.37,-85.36,1.0
2449,1,1,1,4,2,1236.56,43.03,-40.28,1236.56,43.03,-40.28,1.0
2136,1,1,1,4,2,753.135,16.2075,-16.2075,753.135,16.2075,-16.2075,1.0
1065,1,1,2,1,1,35.0553,0.0333,-0.0331,35.0553,0.0333,-0.0331,0.0
5476,3,1,3,1,1,3.71207,0.00109,-0.00109,3.71207,0.00109,-0.00109,0.0
4227,1,1,1,4,2,1318.05,36.985,-36.985,1318.05,36.985,-36.985,1.0
2621,1,1,1,4,2,1307.66,29.635,-29.635,1307.66,29.635,-29.635,1.0
77,1,1,1,2,1,23.1,2.4,-2.4,23.1,2.4,-2.4,1.0
2898,1,1,1,4,2,717.597,8.675,-8.473,717.597,8.675,-8.473,0.0
1314,1,1,1,4,2,197.989,1.555,-1.53,197.989,1.555,-1.53,0.0
4825,1,1,1,7,1,6500.0,1300.0,-1900.0,6500.0,1300.0,-1900.0,2.0
872,4,1,4,1,1,21.5974,0.0488,-0.0485,21.5974,0.0488,-0.0485,0.0
3850,3,1,3,4,2,177.355,0.538,-0.535,177.355,0.538,-0.535,1.0
5287,1,1,1,4,1,376.658,11.199,-10.58,376.658,11.199,-10.58,0.0
2965,1,1,1,4,2,982.383,22.937,-21.932,982.383,22.937,-21.932,0.0
3391,2,1,2,4,2,856.417,19.328,-18.506,856.417,19.328,-18.506,1.0
2560,1,1,1,4,2,996.32,16.01,-15.518,996.32,16.01,-15.518,1.0
5408,1,1,1,4,1,488.66,5.558,-5.436,488.66,5.558,-5.436,0.0
2635,1,1,1,4,2,2435.94,186.11,-186.11,2435.94,186.11,-186.11,1.0
3530,2,1,3,4,2,1745.45,104.77,-93.73,1745.45,104.77,-93.73,1.0
375,1,1,1,4,1,348.815,4.951,-4.816,348.815,4.951,-4.816,0.0
1908,2,1,3,4,2,376.863,2.01,-1.991,376.863,2.01,-1.991,0.0
4429,3,1,6,4,2,369.451,2.8945,-2.8945,369.451,2.8945,-2.8945,1.0
4850,1,1,1,7,1,7060.0,930.0,-1150.0,7060.0,930.0,-1150.0,1.0
4833,1,1,1,7,1,5915.0,1123.0,-1478.0,5915.0,1123.0,-1478.0,2.0
4027,1,1,1,4,2,324.618,2.548,-2.509,324.618,2.548,-2.509,1.0
1604,1,1,1,4,2,233.237,2.293,-2.249,233.237,2.293,-2.249,0.0
1118,1,1,1,1,1,69.7311,0.1871,-0.1862,69.7311,0.1871,-0.1862,0.0
3677,5,1,5,4,2,1209.16,22.195,-22.195,1209.16,22.195,-22.195,2.0
3490,1,1,3,4,2,264.993,2.4925,-2.4925,264.993,2.4925,-2.4925,1.0
5370,1,1,1,4,1,87.5953,0.3117,-0.3095,87.5953,0.3117,-0.3095,0.0
2958,1,1,2,4,2,1312.34,45.29,-42.42,1312.34,45.29,-42.42,1.0
1994,1,1,2,4,2,584.136,9.939,-9.618,584.136,9.939,-9.618,1.0
5471,1,1,1,4,1,235.479,2.443,-2.393,235.479,2.443,-2.393,0.0
4883,1,1,1,4,1,566.459,11.489,-11.05,566.459,11.489,-11.05,1.0
2376,1,1,2,4,2,480.869,5.724,-5.724,480.869,5.724,-5.724,1.0
1342,1,1,1,4,2,152.509,1.079,-1.063,152.509,1.079,-1.063,0.0
320,1,1,2,4,1,246.81,2.228,-2.188,246.81,2.228,-2.188,0.0
1619,1,1,1,4,2,421.408,7.437,-7.189,421.408,7.437,-7.189,1.0
3713,2,1,4,4,2,781.611,9.729,-9.498,781.611,9.729,-9.498,1.0
2060,1,1,1,4,2,420.215,2.776,-2.776,420.215,2.776,-2.776,1.0
2219,1,1,1,4,2,743.03,12.697,-12.285,743.03,12.697,-12.285,1.0
1673,1,1,1,4,2,278.412,3.995,-3.886,278.412,3.995,-3.886,0.0
260,1,1,1,1,1,14.2358,0.01515,-0.01515,14.2358,0.01515,-0.01515,0.0
4880,1,1,1,7,1,5600.0,1700.0,-2200.0,5600.0,1700.0,-2200.0,6.0
2039,1,1,1,4,2,1473.61,74.39,-67.69,1473.61,74.39,-67.69,1.0
901,2,1,2,1,1,73.114,0.357,-0.3536,73.114,0.357,-0.3536,1.0
3744,2,1,3,4,2,554.064,7.994,-7.774,554.064,7.994,-7.774,1.0
2026,2,1,4,4,2,444.322,6.101,-5.941,444.322,6.101,-5.941,1.0
4234,1,1,4,4,2,303.728,2.708,-2.661,303.728,2.708,-2.661,1.0
1917,2,1,2,4,2,887.064,12.37,-12.37,887.064,12.37,-12.37,1.0
1828,1,1,2,4,2,1594.74,44.335,-44.335,1594.74,44.335,-44.335,1.0
1573,1,3,2,4,2,272.909,3.824,-3.721,272.909,3.824,-3.721,2.0
4415,1,1,1,4,2,703.168,11.302,-10.955,703.168,11.302,-10.955,1.0
4852,1,1,1,7,1,7580.0,1150.0,-1350.0,7580.0,1150.0,-1350.0,2.0
4654,1,1,2,4,2,400.907,3.552,-3.491,400.907,3.552,-3.491,1.0
4208,1,1,1,4,2,984.307,16.3345,-16.3345,984.307,16.3345,-16.3345,1.0
4627,2,1,2,4,2,486.105,5.387,-5.387,486.105,5.387,-5.387,0.0
224,2,1,4,1,1,20.1903,0.0216,-0.0216,20.1903,0.0216,-0.0216,0.0
723,1,1,1,1,1,49.6633,0.1348,-0.1348,49.6633,0.1348,-0.1348,0.0
4957,2,1,4,4,2,169.422,0.673,-0.669,169.422,0.673,-0.669,1.0
1141,1,1,3,1,1,16.9922,0.0072,-0.0072,16.9922,0.0072,-0.0072,1.0
2762,2,1,3,4,2,937.013,16.452,-15.904,937.013,16.452,-15.904,1.0
846,2,1,4,1,1,6.00278,0.00854,-0.00851,6.00278,0.00854,-0.00851,0.0
4289,1,1,1,4,2,279.115,3.434,-3.353,279.115,3.434,-3.353,1.0
2551,1,1,1,4,2,506.357,6.704,-6.534,506.357,6.704,-6.534,1.0
2928,1,1,1,4,2,558.652,5.528,-5.423,558.652,5.528,-5.423,0.0
117,1,1,1,4,2,322.037,2.714,-2.714,322.037,2.714,-2.714,0.0
645,2,2,2,1,1,109.055,1.021,-1.002,109.055,1.021,-1.002,1.0
3,1,1,2,1,1,17.9323,0.0073,-0.0073,17.9323,0.0073,-0.0073,0.0
4170,3,1,3,4,2,1539.63,96.82,-96.82,1539.63,96.82,-96.82,1.0
467,5,1,6,1,1,38.9607,0.0387,-0.0386,38.9607,0.0387,-0.0386,0.0
5,1,1,1,1,1,124.953,2.59,-2.59,124.953,2.59,-2.59,1.0
919,3,1,3,4,2,62.7792,0.1161,-0.1156,62.7792,0.1161,-0.1156,2.0
2595,1,1,1,4,2,728.668,8.961,-8.749,728.668,8.961,-8.749,1.0
4324,1,1,1,4,2,1071.8,4.8765,-4.7835,1071.8,4.8765,-4.7835,1.0
1063,2,1,2,1,1,46.2845,0.0557,-0.0555,46.2845,0.0557,-0.0555,1.0
2590,1,1,1,4,2,1180.9,46.915,-46.915,1180.9,46.915,-46.915,1.0
242,3,1,3,1,1,9.41263,0.002835,-0.002835,9.41263,0.002835,-0.002835,0.0
1160,1,2,1,1,1,55.4401,0.0961,-0.0957,55.4401,0.0961,-0.0957,1.0
2870,1,1,1,4,2,758.3,4.8765,-4.7835,758.3,4.8765,-4.7835,0.0
3735,1,1,3,4,2,1083.91,43.57,-40.38,1083.91,43.57,-40.38,1.0
2397,1,1,1,4,2,813.543,10.871,-10.871,813.543,10.871,-10.871,1.0
3517,3,1,3,4,2,1144.86,46.15,-42.76,1144.86,46.15,-42.76,1.0
3421,1,1,3,4,2,1036.49,36.26,-33.93,1036.49,36.26,-33.93,1.0
2563,1,1,1,4,2,357.621,5.284,-5.284,357.621,5.284,-5.284,1.0
1605,1,1,1,4,2,139.268,1.532,-1.499,139.268,1.532,-1.499,0.0
5329,1,1,1,4,1,261.386,3.663,-3.564,261.386,3.663,-3.564,0.0
2324,1,1,1,4,2,538.481,7.014,-6.839,538.481,7.014,-6.839,1.0
2709,1,1,1,4,2,325.737,1.5315,-1.5315,325.737,1.5315,-1.5315,1.0
4857,1,1,1,7,1,6500.0,1200.0,-2200.0,6500.0,1200.0,-2200.0,1.0
1312,1,1,1,4,2,188.175,2.065,-2.022,188.175,2.065,-2.022,1.0
3448,1,1,2,4,2,379.424,3.512,-3.45,379.424,3.512,-3.45,1.0
3812,3,1,3,4,2,267.323,1.708,-1.687,267.323,1.708,-1.687,0.0
5141,1,1,1,4,2,319.632,3.351,-3.283,319.632,3.351,-3.283,0.0
2362,1,1,1,4,2,1107.5,29.72,-29.72,1107.5,29.72,-29.72,1.0
1975,1,1,1,4,2,810.082,19.673,-18.777,810.082,19.673,-18.777,1.0
3514,3,1,3,4,2,2034.25,140.82,-124.0,2034.25,140.82,-124.0,1.0
1761,4,1,4,4,2,66.4321,0.2003,-0.1991,66.4321,0.2003,-0.1991,0.0
2739,1,1,1,4,2,493.175,5.817,-5.686,493.175,5.817,-5.686,1.0
5146,1,2,2,4,2,74.7969,0.2041,-0.2029,74.7969,0.2041,-0.2029,1.0
2472,1,1,1,4,2,618.0,39.97,-39.063,618.0,39.97,-39.063,1.0
4007,1,1,1,4,2,630.785,6.431,-6.305,630.785,6.431,-6.305,1.0
4718,1,1,1,4,1,773.409,333.601,-179.29,773.409,333.601,-179.29,0.0
1493,1,1,3,4,2,67.5062,0.2799,-0.2775,67.5062,0.2799,-0.2775,2.0
4206,2,1,2,4,2,760.708,9.8,-9.559,760.708,9.8,-9.559,1.0
2158,2,1,2,4,2,623.609,7.021,-6.869,623.609,7.021,-6.869,1.0
1169,1,2,1,1,1,37.8619,0.0543,-0.0541,37.8619,0.0543,-0.0541,3.0
4990,1,1,2,4,2,24.7399,0.0469,-0.0467,24.7399,0.0469,-0.0467,1.0
232,1,2,2,4,2,27.3644,0.0376,-0.0376,27.3644,0.0376,-0.0376,1.0
66,2,1,2,1,1,20.2695,0.022,-0.0218,20.2695,0.022,-0.0218,0.0
1603,1,1,1,4,2,282.308,3.378,-3.301,282.308,3.378,-3.301,0.0
3283,2,1,2,4,2,440.561,4.42,-4.334,440.561,4.42,-4.334,0.0
3596,1,1,2,4,2,1402.58,56.98,-56.98,1402.58,56.98,-56.98,1.0
4632,1,1,2,4,2,258.893,4.8765,-4.7835,258.893,4.8765,-4.7835,1.0
125,3,1,4,1,1,62.5388,0.1782,-0.1773,62.5388,0.1782,-0.1773,1.0
1296,1,1,1,2,1,34.0071,0.048,-0.0478,34.0071,0.048,-0.0478,2.0
1976,1,1,1,4,2,420.042,5.664,-5.519,420.042,5.664,-5.519,1.0
4991,2,1,2,4,2,24.7399,0.0469,-0.0467,24.7399,0.0469,-0.0467,1.0
4953,1,1,1,4,2,100.641,0.573,-0.566,100.641,0.573,-0.566,0.0
2075,1,1,1,4,2,914.299,19.236,-18.471,914.299,19.236,-18.471,1.0
4580,1,1,2,4,2,991.618,34.082,-31.926,991.618,34.082,-31.926,1.0
3086,1,1,1,4,2,309.696,1.518,-1.504,309.696,1.518,-1.504,0.0
4794,1,2,1,7,1,8100.0,4.8765,-4.7835,8100.0,4.8765,-4.7835,2.0
3345,1,1,3,4,2,787.07,10.579,-10.579,787.07,10.579,-10.579,1.0
5149,1,1,3,4,2,32.5686,0.0312,-0.0311,32.5686,0.0312,-0.0311,0.0
2797,1,1,1,4,2,317.437,4.528,-4.404,317.437,4.528,-4.404,1.0
918,1,1,1,1,1,32.6034,0.1151,-0.1143,32.6034,0.1151,-0.1143,1.0
1646,1,1,1,4,2,187.222,1.492,-1.47,187.222,1.492,-1.47,0.0
4621,1,1,1,4,2,1349.43,56.125,-56.125,1349.43,56.125,-56.125,1.0
364,1,1,1,4,1,361.155,4.2875,-4.2875,361.155,4.2875,-4.2875,0.0
3287,1,2,6,4,2,282.563,1.776,-1.753,282.563,1.776,-1.753,3.0
2125,1,1,1,4,2,842.459,20.1305,-20.1305,842.459,20.1305,-20.1305,1.0
4123,1,1,1,4,2,723.875,9.971,-9.708,723.875,9.971,-9.708,1.0
4569,2,1,2,4,2,1369.24,38.0,-36.04,1369.24,38.0,-36.04,1.0
525,1,1,1,1,1,44.3804,0.0549,-0.0548,44.3804,0.0549,-0.0548,0.0
55,1,1,1,1,1,1322.51,80.535,-80.535,1322.51,80.535,-80.535,0.0
638,2,1,2,1,1,23.4534,0.0309,-0.0309,23.4534,0.0309,-0.0309,1.0
302,1,1,1,1,1,30.6203,0.04185,-0.04185,30.6203,0.04185,-0.04185,1.0
2766,1,1,1,4,2,644.456,6.281,-6.163,644.456,6.281,-6.163,1.0
1276,1,2,1,2,1,125.212,2.075,-2.01,125.212,2.075,-2.01,0.0
4720,1,2,1,4,1,170.696,0.938,-0.928,170.696,0.938,-0.928,1.0
2055,1,1,1,4,2,2481.71,246.155,-246.155,2481.71,246.155,-246.155,1.0
4432,6,1,6,4,2,369.451,2.8945,-2.8945,369.451,2.8945,-2.8945,0.0
3644,1,1,5,4,2,323.847,3.4025,-3.4025,323.847,3.4025,-3.4025,1.0
4143,1,1,1,4,2,787.894,12.11,-11.755,787.894,12.11,-11.755,1.0
2878,1,1,1,4,2,294.122,1.753,-1.731,294.122,1.753,-1.731,0.0
4202,1,1,1,4,2,284.761,1.676,-1.656,284.761,1.676,-1.656,1.0
2286,1,1,1,4,2,1904.54,120.33,-107.06,1904.54,120.33,-107.06,1.0
2261,1,1,2,4,2,1021.66,22.53,-21.6,1021.66,22.53,-21.6,1.0
2296,1,1,1,4,2,1617.07,88.88,-80.21,1617.07,88.88,-80.21,1.0
1753,1,1,1,4,2,168.652,1.258,-1.24,168.652,1.258,-1.24,0.0
1968,1,1,1,4,2,194.182,0.51,-0.507,194.182,0.51,-0.507,1.0
4800,2,1,2,7,1,4019.0,380.0,-380.0,4019.0,380.0,-380.0,2.0
3117,1,1,2,4,2,1143.0,33.31,-31.51,1143.0,33.31,-31.51,1.0
2393,1,1,1,4,2,481.667,6.436,-6.27,481.667,6.436,-6.27,1.0
523,2,1,2,1,1,106.307,0.724,-0.715,106.307,0.724,-0.715,1.0
3900,2,1,3,4,2,40.0595,0.065,-0.0647,40.0595,0.065,-0.0647,1.0
4699,1,2,2,4,2,19.8782,0.0094,-0.0094,19.8782,0.0094,-0.0094,2.0
3122,1,1,1,4,2,820.957,26.2335,-26.2335,820.957,26.2335,-26.2335,0.0
4156,1,1,1,4,2,1023.85,23.59,-22.56,1023.85,23.59,-22.56,1.0
1969,1,1,5,4,2,107.796,0.22,-0.219,107.796,0.22,-0.219,1.0
671,1,1,2,1,1,63.4482,0.1565,-0.1558,63.4482,0.1565,-0.1558,0.0
4188,2,1,3,4,2,945.775,24.0505,-24.0505,945.775,24.0505,-24.0505,1.0
666,3,1,3,1,1,17.9412,0.0084,-0.0084,17.9412,0.0084,-0.0084,1.0
4786,1,1,1,7,1,3200.0,400.0,-400.0,3200.0,400.0,-400.0,6.0
1887,1,1,1,7,1,5560.0,1430.0,-1430.0,5560.0,1430.0,-1430.0,2.0
3266,1,1,4,4,2,595.683,10.608,-10.249,595.683,10.608,-10.249,0.0
280,1,2,1,1,1,9.67315,0.005135,-0.005135,9.67315,0.005135,-0.005135,0.0
1719,1,1,1,4,2,120.311,0.605,-0.599,120.311,0.605,-0.599,1.0
2947,3,1,3,4,2,384.757,2.684,-2.684,384.757,2.684,-2.684,1.0
4455,1,1,1,4,2,925.037,30.617,-28.747,925.037,30.617,-28.747,1.0
899,1,1,1,4,2,94.1719,0.2518,-0.2506,94.1719,0.2518,-0.2506,0.0
5354,1,1,1,4,1,278.514,3.387,-3.307,278.514,3.387,-3.307,0.0
760,1,1,1,1,1,47.7458,0.1298,-0.129,47.7458,0.1298,-0.129,0.0
1906,1,3,1,4,2,519.096,30.703,-27.506,519.096,30.703,-27.506,3.0
4042,1,2,1,4,2,246.61,1.454,-1.437,246.61,1.454,-1.437,2.0
3823,2,1,2,4,2,882.462,29.384,-27.58,882.462,29.384,-27.58,1.0
4138,1,1,1,4,2,613.179,9.115,-8.857,613.179,9.115,-8.857,1.0
3818,2,1,2,4,2,895.678,10.6165,-10.6165,895.678,10.6165,-10.6165,1.0
4300,1,1,1,4,2,992.071,29.1865,-29.1865,992.071,29.1865,-29.1865,1.0
2593,1,1,1,4,2,680.828,8.153,-7.966,680.828,8.153,-7.966,1.0
4164,3,1,3,4,2,1025.1,19.97,-19.22,1025.1,19.97,-19.22,1.0
3031,1,1,1,4,2,434.456,5.71,-5.567,434.456,5.71,-5.567,0.0
3579,2,1,3,4,2,692.14,8.083,-7.901,692.14,8.083,-7.901,1.0
2832,1,1,1,4,2,252.0,32.0,-30.0,252.0,32.0,-30.0,1.0
3472,3,1,4,4,2,335.307,3.0565,-3.0565,335.307,3.0565,-3.0565,1.0
137,2,1,2,4,2,476.882,9.692,-9.321,476.882,9.692,-9.321,0.0
2180,1,1,1,4,2,634.906,7.946,-7.946,634.906,7.946,-7.946,1.0
2128,2,1,2,4,2,1183.88,42.02,-42.02,1183.88,42.02,-42.02,1.0
3177,1,1,1,4,2,1514.66,79.11,-71.74,1514.66,79.11,-71.74,0.0
4637,1,1,1,4,2,824.688,20.222,-20.222,824.688,20.222,-20.222,1.0
4818,1,1,1,7,1,6860.0,1110.0,-1110.0,6860.0,1110.0,-1110.0,1.0
4261,1,1,1,4,2,1131.19,70.63,-62.92,1131.19,70.63,-62.92,1.0
